"type","generator","copyright","timestamp","features__type","features__properties__@id","features__properties__electronics","features__properties__layer","features__properties__bakery","features__properties__alt_name","features__properties__addr.source:housenumber","features__properties__artisan","features__properties__addr:city","features__properties__addr:district","features__properties__addr:county","features__properties__addr:country","features__properties__addr:housename","features__properties__addr:housenumber","features__properties__addr:place","features__properties__addr:postcode","features__properties__addr:street","features__properties__brand:wikidata","features__properties__dontimport:fhrs:addrline4","features__properties__dontimport:fhrs:businesstype","features__properties__bakery:cuisine","features__properties__addr:subdistrict","features__properties__description","features__properties__addr:unit","features__properties__addr:suburb","features__properties__branch","features__properties__entrance","features__properties__operator","features__properties__area","features__properties__fixme","features__properties__amenity","features__properties__building:name","features__properties__building","features__properties__gluten_free","features__properties__email","features__properties__landuse","features__properties__fhrs:confidence_management","features__properties__fhrs:hygiene","features__properties__building:colour","features__properties__contact:email","features__properties__building:levels","features__properties__building:min_level","features__properties__building:material","features__properties__contact:facebook","features__properties__contact:instagram","features__properties__clothes","features__properties__contact:phone","features__properties__currency:XLT","features__properties__contact:twitter","features__properties__fhrs:authority","features__properties__fhrs:id","features__properties__fixme:addr2","features__properties__internet_access","features__properties__internet_access:fee","features__properties__fhrs:inspectiondate","features__properties__fhrs:local_authority_id","features__properties__fhrs:rating","features__properties__fhrs:rating_date","features__properties__fhrs:structural","features__properties__diet:gluten_free","features__properties__diet:vegan","features__properties__company","features__properties__contact:website","features__properties__cuisine","features__properties__delivery","features__properties__level","features__properties__note","features__properties__name","features__properties__payment:cash:XLT-BXTP","features__properties__payment:text:XLT-BXTP","features__properties__name:en","features__properties__not:name:fhrs","features__properties__name:zh","features__properties__pastry_shop","features__properties__outdoor_seating","features__properties__payment:american_express","features__properties__payment:contactless","features__properties__roof:levels","features__properties__phone","features__properties__seats","features__properties__postal_code","features__properties__operator:wikidata","features__properties__old_name","features__properties__old_phone","features__properties__opening_hours","features__properties__ref:NPLG:UPRN:1","features__properties__roof:colour","features__properties__roof:shape","features__properties__shop","features__properties__smoking","features__properties__takeaway","features__properties__source:addr:postcode","features__properties__start_date","features__properties__source:addr:housenumber","features__properties__shop2","features__properties__source:postcode","features__properties__wheelchair","features__properties__wheelchair:description","features__properties__source:addr","features__properties__website","features__properties__source","features__properties__survey:date","features__properties__type","features__geometry__type","features__geometry__coordinates","features__geometry__coordinates__","features__id"
"","","","","Feature","node/3781041935","","","","","","","","","","","","350","","W12 8NL","Uxbridge Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lebanese Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2336265","","node/3781041935"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5065603","",""
"","","","","Feature","node/3781046758","","","","","","","","","","","","65","","W12","Uxbridge Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gourmet Sweets & Bakers","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2306199","","node/3781046758"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5060275","",""
"","","","","Feature","node/3781046878","","","","","","","","","","","","354","","","Uxbridge Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lebanese","","","","Zeit & Zaatar","","","","","","","yes","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2337904","","node/3781046878"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5065645","",""
"","","","","Feature","node/3781060734","","","","","","","","","","","","264","","W12","Uxbridge Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Damascene Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.229567","","node/3781060734"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5061554","",""
"","","","","Feature","node/3781068781","","","","","","","","","","","","282","","W12","Uxbridge Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","La Brioche Patisserie","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2302776","","node/3781068781"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5062503","",""
"","","","","Feature","node/3785963112","","","","","","","London","","","","Abbott St Car Park","","","E8 3DP","Abbot Street","","","","","","","","","","","","","","cafe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","The Dusty Knuckle","","","","","","","","","","","","","","","","","Tu-Fr 08:30-15:30","","","","bakery","","","","","","","","","","","http://www.thedustyknuckle.com","","","","Point","-0.0739645","","node/3785963112"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5470893","",""
"","","","","Feature","node/3793976707","","","","","","","","","","","","151","","SW8 4BX","Battersea Park Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cake Break","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1460268","","node/3793976707"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4772377","",""
"","","","","Feature","node/3804083562","","","","","","","Walthamstow","","","GB","","208","","","Forest Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Piekarnia Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","survey","","","Point","-0.0318708","","node/3804083562"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5883923","",""
"","","","","Feature","node/3876477805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GAIL's Artisan Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2026387","","node/3876477805"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4767782","",""
"","","","","Feature","node/3881590514","","","","","","","","","","","","1-3","","","Wager Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","The Crusty Loaf","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0313839","","node/3881590514"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5213419","",""
"","","","","Feature","node/3891083182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rumbles","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0195507","","node/3891083182"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4567398","",""
"","","","","Feature","node/3892264303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gurays the Crusty Loaf","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","http://www.thecrustyloaf.co.uk/","","","","Point","-0.084856","","node/3892264303"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4781393","",""
"","","","","Feature","node/3893433940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rusbridge","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","0.2571407","","node/3893433940"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1608135","",""
"","","","","Feature","node/3895337995","","","","","","","","","","","","245","","","Oldfield Lane North","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bake Station","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.3468974","","node/3895337995"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5416248","",""
"","","","","Feature","node/3919614090","","","","","","","Twickenham","","","","","8","","TW1 3SN","King Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","353841","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","+442088929691","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","-0.3283599","","node/3919614090"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4465368","",""
"","","","","Feature","node/3920816862","","","","","","","Northfleet","","","","","58 ","","DA13 9JF","Istead Rise","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101833","","","","","","","","","","","","","","","","","Istead Rise Village Bakers","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","ratings.food.gov.uk","","","","","Point","0.3511745","","node/3920816862"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.406021","",""
"","","","","Feature","node/3925026586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.4099325","","node/3925026586"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4466985","",""
"","","","","Feature","node/3986524967","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2056458","","node/3986524967"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8020722","",""
"","","","","Feature","node/3999155305","","","","","","","Hinchley Wood, Esher","","","","","28","","KT10 0SR","Station Approach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Il Forno Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.3393227","","node/3999155305"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3744411","",""
"","","","","Feature","node/4042751192","","","","","","","London","","","","","34","","E16 1EQ","Barking Road","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.facebook.com/PercyIngleBakeries","","","","","@percy_ingle","Newham","654100","","","","","13/00101/FOOD","","","","","","","http://www.percy-ingle.co.uk/","","","","","Percy Ingle","","","","","","","","","","","","","","","","","Mo-Sa 07:30-18:00; Su 10:00-04:30","010090325964","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","0.0098967","","node/4042751192"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5164373","",""
"","","","","Feature","node/4054930314","","","","","","","London","","","","","32","","W2 2EH","Edgeware Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PAUL","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","yes","","","http://www.paul-uk.com/","","","","Point","-0.1615781","","node/4054930314"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.514415","",""
"","","","","Feature","node/4121355046","","","","","","","","","","","","314","","SW18 3RG","Trinity Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","785342","","","","","","","","","","","","","","","","","Toast & Rack","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","-0.1736256","","node/4121355046"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4500284","",""
"","","","","Feature","node/4127684504","","","","","","","London","","","GB","","17","","SW19 7NH","Wimbledon Bridge","Q3403981","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","","","505244","","","","","","","","","","","","","","","","","Greggs","","","","","","","no","","","","","","","","","","Mo-Fr 06:30-19:30; Sa 06:30-18:30; Su 08:00-17:30","","","","bakery","","yes","","","","","","","","FHRS Open Data","","","","","Point","-0.2065759","","node/4127684504"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4210104","",""
"","","","","Feature","node/4210776240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Le Pain Quotidien","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1816465","","node/4210776240"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4856368","",""
"","","","","Feature","node/4216988800","","","","","","","","","","","","37b","","","New Cavendish Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nordic Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","nordicbakery.com","","","","Point","-0.1495627","","node/4216988800"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5192937","",""
"","","","","Feature","node/4223474120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Euphorium","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0867028","","node/4223474120"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5146333","",""
"","","","","Feature","node/4223525792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sharon Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2076998","","node/4223525792"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5785992","",""
"","","","","Feature","node/4223589008","","","","","","","Penge","","","","","","","","High Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0524201","","node/4223589008"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4149615","",""
"","","","","Feature","node/4235021590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.3203013","","node/4235021590"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5127609","",""
"","","","","Feature","node/4237580893","","","","","","","","","","","","","","","450 Kingsland Rd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Molly Bakes","","","","","","","","","","","","","","","","","Mo-Su 09:00-21:00","","","","bakery","","","","","","","","","","","","","","","Point","-0.0760062","","node/4237580893"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5427152","",""
"","","","","Feature","node/4237856433","","","","Sally White Food Lover","","","","","","","","353","","","Kennington Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sally White","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1111444","","node/4237856433"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4870752","",""
"","","","","Feature","node/4237992289","","","","","","","","","","","","7","","","Garrick Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Amorino","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1258055","","node/4237992289"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5113887","",""
"","","","","Feature","node/4243906331","","","","","","","London","","","GB","","143","","","High Street","","","","","","","","Walthamstow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fresh Nan Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0269396","","node/4243906331"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5832811","",""
"","","","","Feature","node/4252190301","","","","","","","London","","","GB","","87","","","High Street","","","","","","","","Walthamstow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Deja Vu Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","survey","","","Point","-0.0301601","","node/4252190301"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5824317","",""
"","","","","Feature","node/4258769557","","","","","","","East Grinstead","","","","","4","","RH19 1AG","London Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0084407","","node/4258769557"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.124209","",""
"","","","","Feature","node/4264482933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.2244072","","node/4264482933"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7707629","",""
"","","","","Feature","node/4269007709","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Parkway Patisserie","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1936648","","node/4269007709"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5713301","",""
"","","","","Feature","node/4270689597","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fruit Cake Patisserie","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.1120409","","node/4270689597"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4970436","",""
"","","","","Feature","node/4306580170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rinkoff Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0530114","","node/4306580170"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5198658","",""
"","","","","Feature","node/4309087389","","","","","","","","","","","","8","","SW18 5LS","Replingham Road","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296509","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","-0.206002","","node/4309087389"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4446841","",""
"","","","","Feature","node/4309647584","","","","","","","","","","","","210a","","","Broadway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Patisserie Boam","","","","","","","","","","","+44 20 3489 8610","","","","","","","","","","bakery","","","","","","","","","","","","survey","","","Point","0.1390577","","node/4309647584"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4575706","",""
"","","","","Feature","node/4313691220","","","","","","","London","","","","","85","","E11 2AE","High Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Redbridge","443414","","","","","157979","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","0.0263824","","node/4313691220"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5780478","",""
"","","","","Feature","node/4318369465","","","","","","","London","","","","Lichfield Terrace","13","","TW9 1AS","Sheen Road","","","","","","","","","","","","","","cafe","","","","","","","","","","","","","","","","","","","","905936","","","","","","","","","","","","","","","0","","Gail's","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","-0.3003843","","node/4318369465"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4611965","",""
"","","","","Feature","node/4319966998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Greggs","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","survey","","","Point","0.1446868","","node/4319966998"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4564499","",""
"","","","","Feature","node/4324470550","","","","","","","London","","","","","","","","Watney Market","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","Percy Ingle","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Point","-0.0569237","","node/4324470550"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5138756","",""
"","","","","Feature","node/4339936019","","","","","","","London","","","","","408","","E13 9AU","Green Street","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Newham","640922","","","","","","","","","","","","","","","0","","Percy Ingle","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","FHRS Open Data","","","","","Point","0.0353562","","node/4339936019"
